"rep","n","sce","method","bias_rel_pct","cover_pct","auc"
10,5000,4,"IV-GMM",10.4254179842055,0,0.745134163587976
11,5000,4,"GLM",4.81444260082886,100,0.7393991001134
11,5000,4,"IV-TS",18.2882948553561,0,0.643175453499762
11,5000,4,"IV-G",16.7508223095601,0,0.7393991001134
11,5000,4,"IV-GMM",15.888238385543,0,0.7393991001134
12,5000,4,"GLM",9.02110767072177,0,0.746469122307451
12,5000,4,"IV-TS",13.2403727861155,0,0.650174562810327
12,5000,4,"IV-G",13.9315801899352,0,0.746469122307451
12,5000,4,"IV-GMM",10.0356048135982,0,0.746469122307451
13,5000,4,"GLM",4.89680130361156,100,0.739506386051952
13,5000,4,"IV-TS",17.6640053999426,0,0.646954752054762
13,5000,4,"IV-G",16.4256571344533,0,0.739506386051952
13,5000,4,"IV-GMM",15.3501006995944,0,0.739506386051952
14,5000,4,"GLM",3.99535762449936,100,0.738009586065745
14,5000,4,"IV-TS",17.7282379352046,0,0.646675029238545
14,5000,4,"IV-G",18.1243314416214,0,0.738009586065745
14,5000,4,"IV-GMM",15.4337772693755,0,0.738009586065745
15,5000,4,"GLM",3.11824028200482,100,0.736286786896067
15,5000,4,"IV-TS",18.7502212913794,0,0.644374111716204
15,5000,4,"IV-G",17.8516879113667,0,0.736286786896067
15,5000,4,"IV-GMM",16.5530047112228,0,0.736286786896067
16,5000,4,"GLM",10.0570972124555,0,0.749953544007469
16,5000,4,"IV-TS",7.49746468700598,100,0.658903534618811
16,5000,4,"IV-G",4.77095917551567,100,0.749953544007469
16,5000,4,"IV-GMM",3.9233546750814,100,0.749953544007469
17,5000,4,"GLM",12.0072007116984,0,0.752987552084321
17,5000,4,"IV-TS",9.65249566241257,0,0.660732329590827
17,5000,4,"IV-G",8.17228392667104,100,0.752987552084321
17,5000,4,"IV-GMM",6.50110031140798,100,0.752987552084321
18,5000,4,"GLM",10.572687767854,0,0.749216066315055
18,5000,4,"IV-TS",10.4086085701669,0,0.655433361910705
18,5000,4,"IV-G",7.25253206057442,100,0.749216066315055
18,5000,4,"IV-GMM",6.82786212742118,100,0.749216066315055
19,5000,4,"GLM",13.7543506713305,0,0.75516664229188
19,5000,4,"IV-TS",6.85395600878242,100,0.662317392222818
19,5000,4,"IV-G",2.22790337154249,100,0.75516664229188
19,5000,4,"IV-GMM",2.98189477231654,100,0.75516664229188
20,5000,4,"GLM",9.78156485773349,0,0.749273618158032
20,5000,4,"IV-TS",13.259871529077,0,0.653741309772161
20,5000,4,"IV-G",11.7958685255047,0,0.749273618158032
20,5000,4,"IV-GMM",10.4033906111828,0,0.749273618158032
21,5000,4,"GLM",13.3320572329754,0,0.754859352140417
21,5000,4,"IV-TS",6.9501518831521,100,0.660067841670348
21,5000,4,"IV-G",5.6817912241843,100,0.754859352140417
21,5000,4,"IV-GMM",3.07501262709259,100,0.754859352140417
22,5000,4,"GLM",5.44245424290741,100,0.740729026800059
22,5000,4,"IV-TS",19.3078341453595,0,0.642059522053973
22,5000,4,"IV-G",18.6115897826145,0,0.740729026800059
22,5000,4,"IV-GMM",16.9114026927472,0,0.740729026800059
23,5000,4,"GLM",8.5669360971403,0,0.746305842302155
23,5000,4,"IV-TS",14.7257273836188,0,0.650212305667396
23,5000,4,"IV-G",12.4366971465224,0,0.746305842302155
23,5000,4,"IV-GMM",11.8550341264854,0,0.746305842302155
24,5000,4,"GLM",3.93458176909214,100,0.737646997559286
24,5000,4,"IV-TS",18.4803476585223,0,0.641548808785277
24,5000,4,"IV-G",17.2259812655265,0,0.737646997559286
24,5000,4,"IV-GMM",15.9287003472992,0,0.737646997559286
25,5000,4,"GLM",7.53606859774814,0,0.744797585770147
25,5000,4,"IV-TS",13.5953062962327,0,0.653782902761415
25,5000,4,"IV-G",13.0679673135534,0,0.744797585770147
25,5000,4,"IV-GMM",10.8856080020914,0,0.744797585770147
26,5000,4,"GLM",2.1708520673354,100,0.734204006724865
26,5000,4,"IV-TS",22.0913766773061,0,0.63665821707531
26,5000,4,"IV-G",23.0722430347669,0,0.734204006724865
26,5000,4,"IV-GMM",19.9361806268403,0,0.734204006724865
27,5000,4,"GLM",11.7715987276641,0,0.752846162596077
27,5000,4,"IV-TS",10.3050414320588,0,0.656085571751247
27,5000,4,"IV-G",8.22921849326733,100,0.752846162596077
27,5000,4,"IV-GMM",6.99778072305584,100,0.752846162596077
28,5000,4,"GLM",4.34983311906834,100,0.737728575453712
28,5000,4,"IV-TS",19.5528489370431,0,0.640622374797337
28,5000,4,"IV-G",21.9648593124417,0,0.737728575453712
28,5000,4,"IV-GMM",17.1764702637811,0,0.737728575453712
29,5000,4,"GLM",8.9212530635953,0,0.747501977853576
29,5000,4,"IV-TS",12.0134394523363,0,0.656022973223143
29,5000,4,"IV-G",11.0901402940843,0,0.747501977853576
29,5000,4,"IV-GMM",9.07918101242666,0,0.747501977853576
30,5000,4,"GLM",7.34588236642695,0,0.743566693033672
30,5000,4,"IV-TS",18.2331189148431,0,0.643585165725855
30,5000,4,"IV-G",18.4882284833342,0,0.743566693033672
30,5000,4,"IV-GMM",15.6723461552952,0,0.743566693033672
31,5000,4,"GLM",8.3957124862603,0,0.746388551545869
31,5000,4,"IV-TS",13.9880685720485,0,0.650140037083172
31,5000,4,"IV-G",14.5755984089524,0,0.746388551545869
31,5000,4,"IV-GMM",11.0648861304172,0,0.746388551545869
32,5000,4,"GLM",1.96637858604178,100,0.734203441508944
32,5000,4,"IV-TS",19.0006021273832,0,0.644042232277526
32,5000,4,"IV-G",19.1856522800069,0,0.734203441508944
32,5000,4,"IV-GMM",16.6702374877671,0,0.734203441508944
33,5000,4,"GLM",7.4293331440979,0,0.74422329817019
33,5000,4,"IV-TS",9.41825298551442,0,0.664815972057909
33,5000,4,"IV-G",8.52218944450885,100,0.74422329817019
33,5000,4,"IV-GMM",6.42078113672047,100,0.74422329817019
34,5000,4,"GLM",2.58366520470006,100,0.734720113371799
34,5000,4,"IV-TS",19.5086737133029,0,0.642676384249418
34,5000,4,"IV-G",18.583371858765,0,0.734720113371799
34,5000,4,"IV-GMM",17.1520134094719,0,0.734720113371799
35,5000,4,"GLM",9.19828208092262,0,0.747071782175397
35,5000,4,"IV-TS",10.0289827901417,0,0.65826294372961
35,5000,4,"IV-G",6.23141558517505,100,0.747071782175397
35,5000,4,"IV-GMM",6.55359496891634,100,0.747071782175397
36,5000,4,"GLM",8.80343600108897,0,0.746691995826342
36,5000,4,"IV-TS",12.5103164339001,0,0.655876918998186
36,5000,4,"IV-G",11.8444760226706,0,0.746691995826342
36,5000,4,"IV-GMM",9.55164430285988,0,0.746691995826342
37,5000,4,"GLM",7.90190798748822,0,0.745680711713138
37,5000,4,"IV-TS",18.1268814190236,0,0.642208633298008
37,5000,4,"IV-G",18.2080108641345,0,0.745680711713138
37,5000,4,"IV-GMM",15.561832164966,0,0.745680711713138
38,5000,4,"GLM",2.84144870012981,100,0.736345235251095
38,5000,4,"IV-TS",18.5159680620487,0,0.644144254181175
38,5000,4,"IV-G",18.2935897920323,0,0.736345235251095
38,5000,4,"IV-GMM",16.399924766478,0,0.736345235251095
39,5000,4,"GLM",2.4263262811655,100,0.734141246702101
39,5000,4,"IV-TS",17.7967204707381,0,0.645251470964939
39,5000,4,"IV-G",16.5255563207351,0,0.734141246702101
39,5000,4,"IV-GMM",15.2213855247065,0,0.734141246702101
40,5000,4,"GLM",7.18816853900448,0,0.743452169546741
40,5000,4,"IV-TS",14.5030967712638,0,0.649907943778346
40,5000,4,"IV-G",12.9241575901661,0,0.743452169546741
40,5000,4,"IV-GMM",11.6468335412542,0,0.743452169546741
41,5000,4,"GLM",7.90595855252609,0,0.743954500197766
41,5000,4,"IV-TS",9.76846777113279,0,0.6574397008766
41,5000,4,"IV-G",8.39900971586504,100,0.743954500197766
41,5000,4,"IV-GMM",6.17282385271208,100,0.743954500197766
42,5000,4,"GLM",9.70456796981798,0,0.748935381136147
42,5000,4,"IV-TS",16.6082613842739,0,0.647628013610523
42,5000,4,"IV-G",18.0610039941611,0,0.748935381136147
42,5000,4,"IV-GMM",14.0927005980834,0,0.748935381136147
43,5000,4,"GLM",8.75368097002402,0,0.7473778947567
43,5000,4,"IV-TS",11.9097543443808,0,0.652822564644335
43,5000,4,"IV-G",10.8270690240919,0,0.7473778947567
43,5000,4,"IV-GMM",8.81012495937623,0,0.7473778947567
44,5000,4,"GLM",3.49830987955841,100,0.736443567801575
44,5000,4,"IV-TS",22.2489990678101,0,0.630569755616516
44,5000,4,"IV-G",22.772535273953,0,0.736443567801575
44,5000,4,"IV-GMM",19.8765953325905,0,0.736443567801575
45,5000,4,"GLM",5.79573918614436,100,0.741319461414
45,5000,4,"IV-TS",17.1015422474752,0,0.645449563439855
45,5000,4,"IV-G",16.5345580121946,0,0.741319461414
45,5000,4,"IV-GMM",14.6190575959925,0,0.741319461414
46,5000,4,"GLM",6.61231137607077,0,0.743056452235067
46,5000,4,"IV-TS",14.660311391941,0,0.650240986848249
46,5000,4,"IV-G",12.8568286143649,0,0.743056452235067
46,5000,4,"IV-GMM",11.9614340315202,0,0.743056452235067
47,5000,4,"GLM",17.8417740201035,0,0.763505061878967
47,5000,4,"IV-TS",6.90738288595855,100,0.659864942879953
47,5000,4,"IV-G",4.85956783344001,100,0.763505061878967
47,5000,4,"IV-GMM",3.19290222488896,100,0.763505061878967
48,5000,4,"GLM",7.47371829231513,0,0.744872339540963
48,5000,4,"IV-TS",9.31864312973273,0,0.658560890115344
48,5000,4,"IV-G",6.22050294334315,100,0.744872339540963
48,5000,4,"IV-GMM",6.03977978089576,100,0.744872339540963
49,5000,4,"GLM",11.6502261804254,0,0.752414563468294
49,5000,4,"IV-TS",10.3407565499478,0,0.659203347849314
49,5000,4,"IV-G",8.13303091717676,100,0.752414563468294
49,5000,4,"IV-GMM",7.17627884443492,100,0.752414563468294
50,5000,4,"GLM",4.22176828520515,100,0.738372304889159
50,5000,4,"IV-TS",19.7442089011068,0,0.640562810001012
50,5000,4,"IV-G",20.2071884323525,0,0.738372304889159
50,5000,4,"IV-GMM",17.4685178071038,0,0.738372304889159
51,5000,4,"GLM",2.76819604968177,100,0.735556282587106
51,5000,4,"IV-TS",16.1462929382628,0,0.646734435777539
51,5000,4,"IV-G",14.6544874287485,0,0.735556282587106
51,5000,4,"IV-GMM",13.5047550977464,0,0.735556282587106
52,5000,4,"GLM",6.65838071908433,0,0.741874804394568
52,5000,4,"IV-TS",17.7200679743275,0,0.646153533497811
52,5000,4,"IV-G",16.6989456963039,0,0.741874804394568
52,5000,4,"IV-GMM",15.1831467502721,0,0.741874804394568
53,5000,4,"GLM",9.51085081412271,0,0.748146094218293
53,5000,4,"IV-TS",12.7327154955045,0,0.654275217237063
53,5000,4,"IV-G",9.12436224202595,0,0.748146094218293
53,5000,4,"IV-GMM",9.65172744806633,0,0.748146094218293
54,5000,4,"GLM",6.73776214970698,0,0.742572380890138
54,5000,4,"IV-TS",12.9988442597498,0,0.654233383438991
54,5000,4,"IV-G",10.8518848376653,0,0.742572380890138
54,5000,4,"IV-GMM",10.1826375886844,0,0.742572380890138
55,5000,4,"GLM",5.11739495700279,100,0.740534844571659
55,5000,4,"IV-TS",15.6778678554421,0,0.646450709019517
55,5000,4,"IV-G",14.4224847946866,0,0.740534844571659
55,5000,4,"IV-GMM",13.0604993925276,0,0.740534844571659
56,5000,4,"GLM",13.7642758906154,0,0.754696977664726
56,5000,4,"IV-TS",8.89440523349678,0,0.659461734377546
56,5000,4,"IV-G",6.07980590804629,100,0.754696977664726
56,5000,4,"IV-GMM",5.19369388607007,100,0.754696977664726
57,5000,4,"GLM",8.00479065883937,0,0.745794557857513
57,5000,4,"IV-TS",17.0354458267562,0,0.645847630119383
57,5000,4,"IV-G",14.8113873972666,0,0.745794557857513
57,5000,4,"IV-GMM",14.5330801064555,0,0.745794557857513
58,5000,4,"GLM",6.12914299111624,100,0.74176639452682
58,5000,4,"IV-TS",17.8157884551759,0,0.64317856198057
58,5000,4,"IV-G",18.6759679566806,0,0.74176639452682
58,5000,4,"IV-GMM",15.3537849659773,0,0.74176639452682
59,5000,4,"GLM",10.3532933297686,0,0.748691624312615
59,5000,4,"IV-TS",12.3662176431578,0,0.652110064989168
59,5000,4,"IV-G",10.3892569239112,0,0.748691624312615
59,5000,4,"IV-GMM",9.22092427298822,0,0.748691624312615
60,5000,4,"GLM",2.92334567084336,100,0.735500632252481
60,5000,4,"IV-TS",19.5820136048461,0,0.642697496007786
60,5000,4,"IV-G",20.3342650928188,0,0.735500632252481
60,5000,4,"IV-GMM",17.3674314499697,0,0.735500632252481
61,5000,4,"GLM",8.9060723969592,0,0.746382821457464
61,5000,4,"IV-TS",13.6088849334584,0,0.655236679942912
61,5000,4,"IV-G",11.7709244208327,0,0.746382821457464
61,5000,4,"IV-GMM",10.5920389737354,0,0.746382821457464
62,5000,4,"GLM",9.07682798040084,0,0.747537738352736
62,5000,4,"IV-TS",12.863727289025,0,0.653195476946293
62,5000,4,"IV-G",10.8469893196863,0,0.747537738352736
62,5000,4,"IV-GMM",9.94158079027088,0,0.747537738352736
63,5000,4,"GLM",11.9551831782972,0,0.753071156638801
63,5000,4,"IV-TS",14.7755650834792,0,0.646808395946935
63,5000,4,"IV-G",15.5620945038803,0,0.753071156638801
63,5000,4,"IV-GMM",11.9004106859306,0,0.753071156638801
64,5000,4,"GLM",12.8647633881688,0,0.754188376442167
64,5000,4,"IV-TS",9.07238542622532,0,0.658061730528848
64,5000,4,"IV-G",6.79972899018353,100,0.754188376442167
64,5000,4,"IV-GMM",5.49317044162498,100,0.754188376442167
65,5000,4,"GLM",4.88844917158915,100,0.738771506638635
65,5000,4,"IV-TS",19.5056906265276,0,0.641363506763335
65,5000,4,"IV-G",18.1974833713697,0,0.738771506638635
65,5000,4,"IV-GMM",17.0592274689553,0,0.738771506638635
66,5000,4,"GLM",1.49089346651157,100,0.733333019662001
66,5000,4,"IV-TS",16.6833736047907,0,0.646126981077831
66,5000,4,"IV-G",14.2131553444007,0,0.733333019662001
66,5000,4,"IV-GMM",14.1086525018222,0,0.733333019662001
67,5000,4,"GLM",12.4899250161845,0,0.753093989870614
67,5000,4,"IV-TS",9.82894779625438,0,0.655927873596902
67,5000,4,"IV-G",8.51628469999272,100,0.753093989870614
67,5000,4,"IV-GMM",6.41650489783406,100,0.753093989870614
68,5000,4,"GLM",7.55532323799504,0,0.745073682837767
68,5000,4,"IV-TS",14.6005152346831,0,0.651496478873239
68,5000,4,"IV-G",13.1897458992175,0,0.745073682837767
68,5000,4,"IV-GMM",11.9691985114573,0,0.745073682837767
69,5000,4,"GLM",0.695346423376741,100,0.730858197269383
69,5000,4,"IV-TS",18.6770216414432,0,0.646198518217045
69,5000,4,"IV-G",17.050407139938,0,0.730858197269383
69,5000,4,"IV-GMM",16.1970161183764,0,0.730858197269383
70,5000,4,"GLM",7.7128407549607,0,0.744208214435885
70,5000,4,"IV-TS",16.7017474719364,0,0.645360652190775
70,5000,4,"IV-G",14.9363424280212,0,0.744208214435885
70,5000,4,"IV-GMM",13.9343016025806,0,0.744208214435885
71,5000,4,"GLM",9.61080129002529,0,0.748024771275887
71,5000,4,"IV-TS",7.69342284779599,0,0.661926668100871
71,5000,4,"IV-G",5.63079549036778,100,0.748024771275887
71,5000,4,"IV-GMM",4.06524791705172,100,0.748024771275887
72,5000,4,"GLM",8.82878691669979,0,0.746243039413184
72,5000,4,"IV-TS",16.5372158028338,0,0.64713249821233
72,5000,4,"IV-G",14.6598340374764,0,0.746243039413184
72,5000,4,"IV-GMM",13.8196543627074,0,0.746243039413184
73,5000,4,"GLM",1.03292160560906,100,0.732395448954489
73,5000,4,"IV-TS",23.4922687288854,0,0.633028957408218
73,5000,4,"IV-G",24.8243009852954,0,0.732395448954489
73,5000,4,"IV-GMM",21.4742887280142,0,0.732395448954489
74,5000,4,"GLM",3.62744439999108,100,0.737108542972172
74,5000,4,"IV-TS",19.0416721329192,0,0.642145825520366
74,5000,4,"IV-G",17.5103751148251,0,0.737108542972172
74,5000,4,"IV-GMM",16.7489057315258,0,0.737108542972172
75,5000,4,"GLM",3.22331351103109,100,0.736172008167268
75,5000,4,"IV-TS",18.0175916265439,0,0.642271450105204
75,5000,4,"IV-G",16.2477468509095,0,0.736172008167268
75,5000,4,"IV-GMM",15.5060752677248,0,0.736172008167268
76,5000,4,"GLM",5.65694729433759,100,0.74037750235598
76,5000,4,"IV-TS",18.9846278131184,0,0.642500904397548
76,5000,4,"IV-G",18.0291277579268,0,0.74037750235598
76,5000,4,"IV-GMM",16.5565217898451,0,0.74037750235598
77,5000,4,"GLM",6.29539159280013,100,0.742532905319809
77,5000,4,"IV-TS",14.137797806554,0,0.649720580705342
77,5000,4,"IV-G",12.4253397111247,0,0.742532905319809
77,5000,4,"IV-GMM",11.3786989670236,0,0.742532905319809
78,5000,4,"GLM",10.1437126193148,0,0.749333621122325
78,5000,4,"IV-TS",13.284946984441,0,0.652146000036407
78,5000,4,"IV-G",11.1780121481934,0,0.749333621122325
78,5000,4,"IV-GMM",10.2462636814745,0,0.749333621122325
79,5000,4,"GLM",7.34652585807958,0,0.744516716279736
79,5000,4,"IV-TS",13.0766931848384,0,0.6507315116689
79,5000,4,"IV-G",11.7887227103746,0,0.744516716279736
79,5000,4,"IV-GMM",10.0582256621048,0,0.744516716279736
80,5000,4,"GLM",8.0526550591832,0,0.744914378967494
80,5000,4,"IV-TS",12.6762824185023,0,0.654045248644833
80,5000,4,"IV-G",10.0914862588383,0,0.744914378967494
80,5000,4,"IV-GMM",9.63755368175285,0,0.744914378967494
81,5000,4,"GLM",6.35770134355642,100,0.742218365004957
81,5000,4,"IV-TS",17.9807168725783,0,0.645428148677188
81,5000,4,"IV-G",16.5723732171874,0,0.742218365004957
81,5000,4,"IV-GMM",15.4707276539681,0,0.742218365004957
82,5000,4,"GLM",3.56617086189113,100,0.736503230881171
82,5000,4,"IV-TS",17.0243858152311,0,0.648281663764503
82,5000,4,"IV-G",13.7746903493053,0,0.736503230881171
82,5000,4,"IV-GMM",14.4593634074739,0,0.736503230881171
83,5000,4,"GLM",6.98093292268631,0,0.743293977315722
83,5000,4,"IV-TS",17.6364319697641,0,0.642141949041172
83,5000,4,"IV-G",16.5757114467642,0,0.743293977315722
83,5000,4,"IV-GMM",15.0679438928711,0,0.743293977315722
84,5000,4,"GLM",12.0662919556598,0,0.752943721703389
84,5000,4,"IV-TS",9.63759813325739,0,0.658073173262471
84,5000,4,"IV-G",7.43115037493937,100,0.752943721703389
84,5000,4,"IV-GMM",6.27271970608182,100,0.752943721703389
85,5000,4,"GLM",15.6255985935403,0,0.75831236438561
85,5000,4,"IV-TS",11.9776658807552,0,0.654262427031969
85,5000,4,"IV-G",11.2517816205603,0,0.75831236438561
85,5000,4,"IV-GMM",8.85959892406771,0,0.75831236438561
86,5000,4,"GLM",6.74401809614318,0,0.742529051645232
86,5000,4,"IV-TS",15.1290044245412,0,0.646439170266554
86,5000,4,"IV-G",11.9124241665283,0,0.742529051645232
86,5000,4,"IV-GMM",12.1943929484943,0,0.742529051645232
87,5000,4,"GLM",8.19125542576695,0,0.744970140523187
87,5000,4,"IV-TS",16.8248560475163,0,0.646230625672478
87,5000,4,"IV-G",15.9016496444012,0,0.744970140523187
87,5000,4,"IV-GMM",14.1774118351595,0,0.744970140523187
88,5000,4,"GLM",13.5388142338781,0,0.754465295948455
88,5000,4,"IV-TS",8.62483215014857,0,0.660201655330113
88,5000,4,"IV-G",8.19645927915012,100,0.754465295948455
88,5000,4,"IV-GMM",5.26075421818792,100,0.754465295948455
89,5000,4,"GLM",5.95689471322129,100,0.741564557008187
89,5000,4,"IV-TS",14.4548769040653,0,0.6528610240661
89,5000,4,"IV-G",15.9283254395796,0,0.741564557008187
89,5000,4,"IV-GMM",11.9092080915679,0,0.741564557008187
90,5000,4,"GLM",6.95764231094627,0,0.743885663825627
90,5000,4,"IV-TS",16.6750116342117,0,0.644172371399328
90,5000,4,"IV-G",15.5576349881365,0,0.743885663825627
90,5000,4,"IV-GMM",14.1265442330886,0,0.743885663825627
91,5000,4,"GLM",5.39897716951458,100,0.740890213917211
91,5000,4,"IV-TS",22.2121438677978,0,0.636887282584143
91,5000,4,"IV-G",24.4078146376745,0,0.740890213917211
91,5000,4,"IV-GMM",20.2856433895178,0,0.740890213917211
92,5000,4,"GLM",5.59414642841471,100,0.741165700335673
92,5000,4,"IV-TS",19.1236467434911,0,0.640842233750382
92,5000,4,"IV-G",19.1805352672163,0,0.741165700335673
92,5000,4,"IV-GMM",16.7956805897001,0,0.741165700335673
93,5000,4,"GLM",7.77296538243757,0,0.744995509794913
93,5000,4,"IV-TS",13.7132661339953,0,0.651089527379809
93,5000,4,"IV-G",13.8232356434277,0,0.744995509794913
93,5000,4,"IV-GMM",10.9563408192117,0,0.744995509794913
94,5000,4,"GLM",6.41299449853707,100,0.741973004497082
94,5000,4,"IV-TS",16.2267187449535,0,0.647735943935119
94,5000,4,"IV-G",16.2070865135867,0,0.741973004497082
94,5000,4,"IV-GMM",13.4695710662139,0,0.741973004497082
95,5000,4,"GLM",2.98941217936626,100,0.736250964204557
95,5000,4,"IV-TS",20.3852058956526,0,0.63994777659641
95,5000,4,"IV-G",19.4299273004244,0,0.736250964204557
95,5000,4,"IV-GMM",18.2907536396573,0,0.736250964204557
96,5000,4,"GLM",7.15636349341768,0,0.743242498633817
96,5000,4,"IV-TS",13.797090040998,0,0.651488475119261
96,5000,4,"IV-G",12.0578810558751,0,0.743242498633817
96,5000,4,"IV-GMM",10.7913540556235,0,0.743242498633817
97,5000,4,"GLM",10.3597443479137,0,0.749607815686371
97,5000,4,"IV-TS",9.01322681084993,0,0.658903879762547
97,5000,4,"IV-G",7.22464250768653,100,0.749607815686371
97,5000,4,"IV-GMM",5.64447397437488,100,0.749607815686371
98,5000,4,"GLM",11.6384083363582,0,0.75186091132935
98,5000,4,"IV-TS",15.2695665461975,0,0.646440233815649
98,5000,4,"IV-G",16.3963736220939,0,0.75186091132935
98,5000,4,"IV-GMM",12.4183248111516,0,0.75186091132935
99,5000,4,"GLM",11.7847320375805,0,0.752948242551318
99,5000,4,"IV-TS",11.528294505831,0,0.654005822576787
99,5000,4,"IV-G",11.4564523809223,0,0.752948242551318
99,5000,4,"IV-GMM",8.65380346151568,0,0.752948242551318
100,5000,4,"GLM",7.98213660723128,0,0.744656404352888
100,5000,4,"IV-TS",15.1145421277625,0,0.649973809364966
100,5000,4,"IV-G",14.1769740846253,0,0.744656404352888
100,5000,4,"IV-GMM",12.3659712372827,0,0.744656404352888
1,10000,4,"GLM",11.4080452946824,0,0.751495120190959
1,10000,4,"IV-TS",12.8281842043296,0,0.651649325811281
1,10000,4,"IV-G",11.3878424753598,0,0.751495120190959
1,10000,4,"IV-GMM",9.72067484152332,0,0.751495120190959
2,10000,4,"GLM",8.62724717990717,0,0.745998376623377
2,10000,4,"IV-TS",13.4710324190158,0,0.651241883116883
2,10000,4,"IV-G",11.317524022177,0,0.745998376623377
2,10000,4,"IV-GMM",10.3555368313413,0,0.745998376623377
3,10000,4,"GLM",7.43747034885249,0,0.743941080558229
3,10000,4,"IV-TS",13.4357736217999,0,0.652566512842166
3,10000,4,"IV-G",12.2297730539955,0,0.743941080558229
